doc_id,token_id,token_text,start_capital,all_capital,capital_ratio,length,vowel_ratio,number_of_vowels,numeric_charecter,numeric_ratio,number_of_nonAlphanumeric,nonAlphanumericRatio,previous_word_text,prev_start_capital,prev_all_capital,prev_capital_ratio,prev_length,prev_vowel_ratio,prev_number_of_vowels,prev_numeric_charecter,prev_numeric_ratio,prev_number_of_nonAlphanumeric,prev_nonAlphanumericRatio,next_word_text,next_start_capital,next_all_capital,next_capital_ratio,next_length,next_vowel_ratio,next_number_of_vowels,next_numeric_charecter,next_numeric_ratio,next_number_of_nonAlphanumeric,next_nonAlphanumericRatio
607,4,Adalet,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,1982,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,açýkladý,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0
607,6,Menteþ,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,açýkladý,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
607,7,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Menteþ,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
607,8,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Cevdet,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
607,9,Cevdet,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,295,0,0,0.0,3,0.0,0.0,3.0,1.0,0.0,0.0
608,2,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,9,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,göçü,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
608,7,Kýbrýs,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,ta,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,kuzeye,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
608,8,kuzeye,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Kýbrýs,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,1975,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
608,11,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Türkün,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
609,7,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,baþladýlar,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,yarým,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
609,10,Ýþçiler,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yevmiye,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Tatili,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
609,12,1951,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Tatili,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,hafta,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
609,16,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,çýktý,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,almaya,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
610,2,denize,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,da,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,plajlar,0,0,0.0,7,2.5,2.0,0.0,0.0,0.0,0.0
610,3,plajlar,0,0,0.0,7,2.5,2.0,0.0,0.0,0.0,0.0,denize,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,halkýn,0,0,0.0,6,2.0,2.0,0.0,0.0,0.0,0.0
610,6,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,yasaklandý,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
610,7,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,deniz,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
610,8,deniz,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,dýþýnda,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
610,10,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,dýþýnda,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,hamamlarý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
610,11,hamamlarý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,girmesi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
610,13,1934,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,girmesi,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
611,2,Anafartalar,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,wM58y4Ac31,0,0,0.2,10,4.0,1.0,5.0,0.5,0.0,0.0,1915,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
611,3,1915,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Anafartalar,1,0,0.09090909090909091,11,1.2,5.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
611,4,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1915,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Birinci,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
611,5,Birinci,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,09,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Zaferi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
611,6,Zaferi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Birinci,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
611,7,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Zaferi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
612,1,Kara,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,2000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
612,2,2000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Kara,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,Talay,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
612,3,Talay,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,2000,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
612,4,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Talay,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
612,5,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Genel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
612,6,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Bakaný,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,görevden,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
612,8,Devlet,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,görevden,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Kültür,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
612,9,Kültür,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Devlet,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Müdürü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
612,10,Müdürü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Kültür,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
612,11,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Müdürü,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Opera,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0
612,12,Opera,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,Ýstanbul,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Yekta,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
612,13,Yekta,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,Opera,1,0,0.2,5,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,aldý,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
612,15,Balesi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,aldý,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Ýstemihan,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0
612,16,Ýstemihan,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Balesi,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,yý,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0
613,1,TV,1,1,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,1996,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
613,2,1996,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,TV,1,1,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
613,8,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0
613,9,8,0,0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
614,1,fabrikada,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,patlama,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
614,3,1992,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,patlama,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,oldu,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
614,14,Çorlu,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,sýkýþmasý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,öldü,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
614,20,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,yaralandý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
616,1,Bulut,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,1985,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
616,2,1985,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Bulut,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,4CfNeyUASt,0,0,0.5,10,2.0,3.0,1.0,0.1,0.0,0.0
616,4,Þair,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,4CfNeyUASt,0,0,0.5,10,2.0,3.0,1.0,0.1,0.0,0.0,Abdülkadir,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0
616,5,Abdülkadir,1,0,0.1,10,1.5,4.0,0.0,0.0,0.0,0.0,Þair,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0
616,8,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,kaybetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
617,3,1980,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,davasý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,HjTKeEafZQ,1,0,0.6,10,2.3333333333333335,3.0,0.0,0.0,0.0,0.0
617,6,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,sanýk,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
617,12,Kahramanmaraþ,1,0,0.07692307692307693,13,1.6,5.0,0.0,0.0,0.0,0.0,katliamý,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,cezasýna,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0
618,1,Galip,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,oyun,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
618,2,oyun,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Galip,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
618,4,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0
618,6,yazarý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,hayatýný,0,0,0.0,8,1.0,4.0,0.0,0.0,0.0,0.0,Tiyatro,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
618,7,Tiyatro,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,yazarý,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Ýsmail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0
618,8,Ýsmail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,Tiyatro,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1974,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
618,9,1974,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Ýsmail,1,0,0.16666666666666666,6,1.0,3.0,0.0,0.0,0.0,0.0,sanatçýsý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
618,10,sanatçýsý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,1974,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,NL13Ouyb31,1,0,0.3,10,2.0,2.0,4.0,0.4,0.0,0.0
618,12,Arcan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,NL13Ouyb31,1,0,0.3,10,2.0,2.0,4.0,0.4,0.0,0.0,kaybetti,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
619,1,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,1971,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
619,2,1971,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0
619,4,Abdullah,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,futbolcu,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
619,5,futbolcu,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,Abdullah,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
619,9,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,Ercan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0
619,10,Ercan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
620,1,Pilot,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
620,3,Topel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,1964,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
620,4,1964,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Topel,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,yüzbaþý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
620,5,yüzbaþý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1964,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Cengiz,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0
620,6,Cengiz,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,yüzbaþý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
620,7,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Cengiz,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,4AGbys3w6U,0,0,0.3,10,2.5,2.0,3.0,0.3,0.0,0.0
621,6,Fakir,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,jDXxuvZf7c,0,0,0.3,10,8.0,1.0,1.0,0.1,0.0,0.0,romaný,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
621,9,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,un,0,0,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,Baykurt,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0
621,10,Baykurt,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1961,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
621,11,1961,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Baykurt,1,0,0.14285714285714285,7,2.5,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
622,1,Çolpan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,sinema,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0
622,2,sinema,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,Çolpan,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
622,3,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,sinema,0,0,0.0,6,1.0,3.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
622,5,1936,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
622,6,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1936,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
622,9,tiyatro,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0,sanatçýsý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0
622,10,sanatçýsý,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,tiyatro,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,J2SuzsygvM,1,0,0.3,10,8.0,1.0,1.0,0.1,0.0,0.0
622,12,Ýlhan,1,0,0.2,5,1.5,2.0,0.0,0.0,0.0,0.0,J2SuzsygvM,1,0,0.3,10,8.0,1.0,1.0,0.1,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
623,1,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,þair,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
623,2,þair,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,dünyaya,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,1928,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0
623,3,1928,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,þair,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0,Edip,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0
623,4,Edip,1,0,0.25,4,1.0,2.0,0.0,0.0,0.0,0.0,1928,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,Türk,1,0,0.25,4,3.0,1.0,0.0,0.0,0.0,0.0
623,8,Cansever,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,geldi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0
623,10,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,http,0,0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,
624,5,1953,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,borcunu,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
624,6,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,1953,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,göre,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
624,12,07,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,anlaþmaya,0,0,0.0,9,1.25,4.0,0.0,0.0,0.0,0.0,kredi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
624,14,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,kredi,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0,Ýngiltere,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0
624,15,Ýngiltere,1,0,0.1111111111111111,9,1.25,4.0,0.0,0.0,0.0,0.0,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,lira,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
625,2,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,Birliði,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,07,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0
625,6,Boðazlar,1,0,0.125,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,statüsünündeðiþtirilmesine,0,0,0.0,26,1.3636363636363635,11.0,0.0,0.0,0.0,0.0,nin,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0
625,8,1946,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,nin,0,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,Sovyetler,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0
625,10,Türkiye,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Sovyetler,1,0,0.1111111111111111,9,2.0,3.0,0.0,0.0,0.0,0.0,isteklerini,0,0,0.0,11,1.2,5.0,0.0,0.0,0.0,0.0
626,7,08,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,merkezinde,0,0,0.0,10,1.5,4.0,0.0,0.0,0.0,0.0,çýkma,0,0,0.0,5,1.5,2.0,0.0,0.0,0.0,0.0
626,10,1944,0,0,0.0,4,0.0,0.0,4.0,1.0,0.0,0.0,39,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,gece,0,0,0.0,4,1.0,2.0,0.0,0.0,0.0,0.0
626,13,07,0,0,0.0,2,0.0,0.0,2.0,1.0,0.0,0.0,baþladý,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,karartma,0,0,0.0,8,1.6666666666666667,3.0,0.0,0.0,0.0,0.0
627,1,Kökdeþ,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,güfteci,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
627,2,güfteci,0,0,0.0,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0,Kökdeþ,1,0,0.16666666666666666,6,2.0,2.0,0.0,0.0,0.0,0.0,Neveser,1,0,0.14285714285714285,7,1.3333333333333333,3.0,0.0,0.0,0.0,0.0
